Team A,Team B,Tourney Qualifying games*,divname,Score A,Score B,Team A Wins,Index A,Index B,Div A,Div B
Disc Envy,Nerd Alert,-99,4/3 Div 2,14,15,False,19,26,4/3 Div 2,4/3 Div 2
Disc Envy,TuneSquad Squared,-99,4/3 Div 2,15,5,True,19,31,4/3 Div 2,4/3 Div 2
Store Bought Dirt,M.O.B.,-99,4/3 Div 2,11,9,True,20,65,4/3 Div 2,5/2 Div 3
Store Bought Dirt,Underwater Monkey Cowboys,-99,4/3 Div 2,15,13,True,20,36,4/3 Div 2,4/3 Div 3
Store Bought Dirt,Nerd Alert,-99,4/3 Div 2,15,10,True,20,26,4/3 Div 2,4/3 Div 2
Store Bought Dirt,Dominion,-99,4/3 Div 2,7,15,False,20,23,4/3 Div 2,4/3 Div 2
Store Bought Dirt,Fetch,-99,4/3 Div 2,13,11,True,20,21,4/3 Div 2,4/3 Div 2
Store Bought Dirt,Top Shelf,-99,4/3 Div 2,15,7,True,20,38,4/3 Div 2,4/3 Div 3
Store Bought Dirt,Tubbs,-99,4/3 Div 2,15,11,True,20,29,4/3 Div 2,4/3 Div 2
Store Bought Dirt,Hipster Kitties,-99,4/3 Div 2,15,11,True,20,30,4/3 Div 2,4/3 Div 2
Store Bought Dirt,123 Trap!,-99,4/3 Div 2,15,5,True,20,39,4/3 Div 2,4/3 Div 3
Store Bought Dirt,TuneSquad Squared,-99,4/3 Div 2,15,5,True,20,31,4/3 Div 2,4/3 Div 2
Store Bought Dirt,Stack to the Future,-99,4/3 Div 2,15,16,False,20,35,4/3 Div 2,4/3 Div 3
Store Bought Dirt,A Lil Bit Sticky,-99,4/3 Div 2,13,15,False,20,25,4/3 Div 2,4/3 Div 2
Store Bought Dirt,Flying Salsa,-99,4/3 Div 2,15,11,True,20,56,4/3 Div 2,5/2 Div 3
Fetch,Baboon Heart,-99,4/3 Div 2,15,6,True,21,37,4/3 Div 2,4/3 Div 3
Fetch,Booooooosh!,-99,4/3 Div 2,12,15,False,21,22,4/3 Div 2,4/3 Div 2
Fetch,Lady and the BAMF,-99,4/3 Div 2,15,7,True,21,28,4/3 Div 2,4/3 Div 2
Fetch,TuneSquad Squared,-99,4/3 Div 2,15,6,True,21,31,4/3 Div 2,4/3 Div 2
Fetch,Lady and the BAMF,-99,4/3 Div 2,15,2,True,21,28,4/3 Div 2,4/3 Div 2
Fetch,Tubbs,-99,4/3 Div 2,15,10,True,21,29,4/3 Div 2,4/3 Div 2
Fetch,Booooooosh!,-99,4/3 Div 2,9,15,False,21,22,4/3 Div 2,4/3 Div 2
Fetch,Moose Lightning,-99,4/3 Div 2,15,6,True,21,27,4/3 Div 2,4/3 Div 2
Booooooosh!,Lady and the BAMF,-99,4/3 Div 2,15,12,True,22,28,4/3 Div 2,4/3 Div 2
Booooooosh!,Tofu Wolf,-99,4/3 Div 2,15,7,True,22,59,4/3 Div 2,5/2 Div 3
Dominion,Lady and the BAMF,-99,4/3 Div 2,15,6,True,23,28,4/3 Div 2,4/3 Div 2
Dominion,TuneSquad Squared,-99,4/3 Div 2,15,8,True,23,31,4/3 Div 2,4/3 Div 2
Dominion,Rogues' Gallery,-99,4/3 Div 2,13,12,True,23,24,4/3 Div 2,4/3 Div 2
Dominion,Nerd Alert,-99,4/3 Div 2,15,8,True,23,26,4/3 Div 2,4/3 Div 2
Dominion,Tubbs,-99,4/3 Div 2,15,9,True,23,29,4/3 Div 2,4/3 Div 2
Rogues' Gallery,Nerd Alert,-99,4/3 Div 2,13,5,True,24,26,4/3 Div 2,4/3 Div 2
Rogues' Gallery,Tubbs,-99,4/3 Div 2,13,7,True,24,29,4/3 Div 2,4/3 Div 2
Rogues' Gallery,Stack to the Future,-99,4/3 Div 2,15,11,True,24,35,4/3 Div 2,4/3 Div 3
Rogues' Gallery,Top Shelf,-99,4/3 Div 2,15,12,True,24,38,4/3 Div 2,4/3 Div 3
Rogues' Gallery,SHRedline,-99,4/3 Div 2,15,10,True,24,51,4/3 Div 2,5/2 Div 2
Rogues' Gallery,A Lil Bit Sticky,-99,4/3 Div 2,10,15,False,24,25,4/3 Div 2,4/3 Div 2
Rogues' Gallery,Moose Lightning,-99,4/3 Div 2,14,16,False,24,27,4/3 Div 2,4/3 Div 2
Rogues' Gallery,Hipster Kitties,-99,4/3 Div 2,15,4,True,24,30,4/3 Div 2,4/3 Div 2
Rogues' Gallery,Oddjob,-99,4/3 Div 2,15,9,True,24,33,4/3 Div 2,4/3 Div 3
A Lil Bit Sticky,Nerd Alert,-99,4/3 Div 2,15,4,True,25,26,4/3 Div 2,4/3 Div 2
A Lil Bit Sticky,Tubbs,-99,4/3 Div 2,15,13,True,25,29,4/3 Div 2,4/3 Div 2
A Lil Bit Sticky,Baba Yaga,-99,4/3 Div 2,5,15,False,25,45,4/3 Div 2,5/2 Div 2
A Lil Bit Sticky,Hipster Kitties,-99,4/3 Div 2,15,10,True,25,30,4/3 Div 2,4/3 Div 2
A Lil Bit Sticky,Moose Lightning,-99,4/3 Div 2,12,15,False,25,27,4/3 Div 2,4/3 Div 2
Nerd Alert,Tubbs,-99,4/3 Div 2,13,8,True,26,29,4/3 Div 2,4/3 Div 2
Nerd Alert,Get Flat Ultimate,-99,4/3 Div 2,10,15,False,26,49,4/3 Div 2,5/2 Div 2
Nerd Alert,TuneSquad Squared,-99,4/3 Div 2,15,13,True,26,31,4/3 Div 2,4/3 Div 2
Nerd Alert,Hipster Kitties,-99,4/3 Div 2,15,11,True,26,30,4/3 Div 2,4/3 Div 2
Nerd Alert,123 Trap!,-99,4/3 Div 2,15,3,True,26,39,4/3 Div 2,4/3 Div 3
Nerd Alert,Too Drunk to Fail,-99,4/3 Div 2,11,13,False,26,32,4/3 Div 2,4/3 Div 3
Nerd Alert,Oddjob,-99,4/3 Div 2,11,15,False,26,33,4/3 Div 2,4/3 Div 3
Moose Lightning,Tubbs,-99,4/3 Div 2,15,9,True,27,29,4/3 Div 2,4/3 Div 2
Lady and the BAMF,Underwater Monkey Cowboys,-99,4/3 Div 2,15,8,True,28,36,4/3 Div 2,4/3 Div 3
Lady and the BAMF,Baboon Heart,-99,4/3 Div 2,15,11,True,28,37,4/3 Div 2,4/3 Div 3
Lady and the BAMF,Jiggy,-99,4/3 Div 2,14,6,True,28,63,4/3 Div 2,5/2 Div 3
Lady and the BAMF,Baba Yaga,-99,4/3 Div 2,11,15,False,28,45,4/3 Div 2,5/2 Div 2
Lady and the BAMF,Oddjob,-99,4/3 Div 2,8,12,False,28,33,4/3 Div 2,4/3 Div 3
Lady and the BAMF,Stack to the Future,-99,4/3 Div 2,12,7,True,28,35,4/3 Div 2,4/3 Div 3
Lady and the BAMF,Hipster Kitties,-99,4/3 Div 2,12,10,True,28,30,4/3 Div 2,4/3 Div 2
Tubbs,Jiggy,-99,4/3 Div 2,15,10,True,29,63,4/3 Div 2,5/2 Div 3
Tubbs,TuneSquad Squared,-99,4/3 Div 2,15,9,True,29,31,4/3 Div 2,4/3 Div 2
Tubbs,Baba Yaga,-99,4/3 Div 2,3,15,False,29,45,4/3 Div 2,5/2 Div 2
Hipster Kitties,123 Trap!,-99,4/3 Div 2,15,5,True,30,39,4/3 Div 2,4/3 Div 3
Hipster Kitties,Tofu Wolf,-99,4/3 Div 2,15,9,True,30,59,4/3 Div 2,5/2 Div 3
Hipster Kitties,Too Drunk to Fail,-99,4/3 Div 2,8,14,False,30,32,4/3 Div 2,4/3 Div 3
Hipster Kitties,Spam,-99,4/3 Div 2,11,15,False,30,60,4/3 Div 2,5/2 Div 3
Hipster Kitties,Underwater Monkey Cowboys,-99,4/3 Div 2,9,15,False,30,36,4/3 Div 2,4/3 Div 3
TuneSquad Squared,Batman and the Robins,-99,4/3 Div 2,9,15,False,31,34,4/3 Div 2,4/3 Div 3
TuneSquad Squared,Oddjob,-99,4/3 Div 2,6,13,False,31,33,4/3 Div 2,4/3 Div 3
TuneSquad Squared,Stack to the Future,-99,4/3 Div 2,13,15,False,31,35,4/3 Div 2,4/3 Div 3
TuneSquad Squared,Too Drunk to Fail,-99,4/3 Div 2,7,14,False,31,32,4/3 Div 2,4/3 Div 3
Too Drunk to Fail,Underwater Monkey Cowboys,-99,4/3 Div 3,15,11,True,32,36,4/3 Div 3,4/3 Div 3
Too Drunk to Fail,Oddjob,-99,4/3 Div 3,7,8,False,32,33,4/3 Div 3,4/3 Div 3
Too Drunk to Fail,Stack to the Future,-99,4/3 Div 3,15,6,True,32,35,4/3 Div 3,4/3 Div 3
Too Drunk to Fail,123 Trap!,-99,4/3 Div 3,15,4,True,32,39,4/3 Div 3,4/3 Div 3
Too Drunk to Fail,Alpha No Beta,-99,4/3 Div 3,15,7,True,32,58,4/3 Div 3,5/2 Div 3
Too Drunk to Fail,Jiggy,-99,4/3 Div 3,15,8,True,32,63,4/3 Div 3,5/2 Div 3
Too Drunk to Fail,Batman and the Robins,-99,4/3 Div 3,15,12,True,32,34,4/3 Div 3,4/3 Div 3
Too Drunk to Fail,Underwater Monkey Cowboys,-99,4/3 Div 3,12,6,True,32,36,4/3 Div 3,4/3 Div 3
Too Drunk to Fail,Tofu Wolf,-99,4/3 Div 3,12,11,True,32,59,4/3 Div 3,5/2 Div 3
Oddjob,Spam,-99,4/3 Div 3,15,9,True,33,60,4/3 Div 3,5/2 Div 3
Oddjob,123 Trap!,-99,4/3 Div 3,12,7,True,33,39,4/3 Div 3,4/3 Div 3
Oddjob,Tofu Wolf,-99,4/3 Div 3,7,11,False,33,59,4/3 Div 3,5/2 Div 3
Oddjob,Alpha No Beta,-99,4/3 Div 3,10,15,False,33,58,4/3 Div 3,5/2 Div 3
Oddjob,Batman and the Robins,-99,4/3 Div 3,15,10,True,33,34,4/3 Div 3,4/3 Div 3
Oddjob,Spam,-99,4/3 Div 3,15,12,True,33,60,4/3 Div 3,5/2 Div 3
Oddjob,Underwater Monkey Cowboys,-99,4/3 Div 3,15,14,True,33,36,4/3 Div 3,4/3 Div 3
Oddjob,Tofu Wolf,-99,4/3 Div 3,11,15,False,33,59,4/3 Div 3,5/2 Div 3
Oddjob,Stack to the Future,-99,4/3 Div 3,14,12,True,33,35,4/3 Div 3,4/3 Div 3
Oddjob,Underwater Monkey Cowboys,-99,4/3 Div 3,12,5,True,33,36,4/3 Div 3,4/3 Div 3
Oddjob,Killer Bees,-99,4/3 Div 3,15,13,True,33,61,4/3 Div 3,5/2 Div 3
Oddjob,Baboon Heart,-99,4/3 Div 3,11,10,True,33,37,4/3 Div 3,4/3 Div 3
Batman and the Robins,Stack to the Future,-99,4/3 Div 3,8,15,False,34,35,4/3 Div 3,4/3 Div 3
Batman and the Robins,Killer Bees,-99,4/3 Div 3,12,11,True,34,61,4/3 Div 3,5/2 Div 3
Batman and the Robins,123 Trap!,-99,4/3 Div 3,13,9,True,34,39,4/3 Div 3,4/3 Div 3
Batman and the Robins,Baboon Heart,-99,4/3 Div 3,15,9,True,34,37,4/3 Div 3,4/3 Div 3
Batman and the Robins,Underwater Monkey Cowboys,-99,4/3 Div 3,10,15,False,34,36,4/3 Div 3,4/3 Div 3
Batman and the Robins,Rabbit Disc,-99,4/3 Div 3,12,14,False,34,54,4/3 Div 3,5/2 Div 3
Batman and the Robins,Jiggy,-99,4/3 Div 3,11,9,True,34,63,4/3 Div 3,5/2 Div 3
Batman and the Robins,Tofu Wolf,-99,4/3 Div 3,7,15,False,34,59,4/3 Div 3,5/2 Div 3
Batman and the Robins,Spawning Alewives,-99,4/3 Div 3,15,7,True,34,66,4/3 Div 3,5/2 Div 3
Stack to the Future,Spam,-99,4/3 Div 3,12,8,True,35,60,4/3 Div 3,5/2 Div 3
Stack to the Future,Baboon Heart,-99,4/3 Div 3,11,13,False,35,37,4/3 Div 3,4/3 Div 3
Stack to the Future,Shake and Bake,-99,4/3 Div 3,3,13,False,35,42,4/3 Div 3,5/2 Div 1
Stack to the Future,Underwater Monkey Cowboys,-99,4/3 Div 3,11,10,True,35,36,4/3 Div 3,4/3 Div 3
Stack to the Future,Spawning Alewives,-99,4/3 Div 3,15,4,True,35,66,4/3 Div 3,5/2 Div 3
Stack to the Future,Rabbit Disc,-99,4/3 Div 3,10,15,False,35,54,4/3 Div 3,5/2 Div 3
Stack to the Future,123 Trap!,-99,4/3 Div 3,15,4,True,35,39,4/3 Div 3,4/3 Div 3
Stack to the Future,Tofu Wolf,-99,4/3 Div 3,14,16,False,35,59,4/3 Div 3,5/2 Div 3
Stack to the Future,Alpha No Beta,-99,4/3 Div 3,15,11,True,35,58,4/3 Div 3,5/2 Div 3
Stack to the Future,Top Shelf,-99,4/3 Div 3,10,15,False,35,38,4/3 Div 3,4/3 Div 3
Stack to the Future,Killer Bees,-99,4/3 Div 3,14,11,True,35,61,4/3 Div 3,5/2 Div 3
Underwater Monkey Cowboys,Tofu Wolf,-99,4/3 Div 3,15,8,True,36,59,4/3 Div 3,5/2 Div 3
Underwater Monkey Cowboys,Baboon Heart,-99,4/3 Div 3,12,15,False,36,37,4/3 Div 3,4/3 Div 3
Underwater Monkey Cowboys,Jiggy,-99,4/3 Div 3,15,15,False,36,63,4/3 Div 3,5/2 Div 3
Underwater Monkey Cowboys,Top Shelf,-99,4/3 Div 3,15,14,True,36,38,4/3 Div 3,4/3 Div 3
Underwater Monkey Cowboys,123 Trap!,-99,4/3 Div 3,15,4,True,36,39,4/3 Div 3,4/3 Div 3
Underwater Monkey Cowboys,Jiggy,-99,4/3 Div 3,13,11,True,36,63,4/3 Div 3,5/2 Div 3
Baboon Heart,Jiggy,-99,4/3 Div 3,11,9,True,37,63,4/3 Div 3,5/2 Div 3
Baboon Heart,Killer Bees,-99,4/3 Div 3,13,12,True,37,61,4/3 Div 3,5/2 Div 3
Baboon Heart,Rabbit Disc,-99,4/3 Div 3,5,15,False,37,54,4/3 Div 3,5/2 Div 3
Top Shelf,Tofu Wolf,-99,4/3 Div 3,8,15,False,38,59,4/3 Div 3,5/2 Div 3
Top Shelf,Jiggy,-99,4/3 Div 3,13,7,True,38,63,4/3 Div 3,5/2 Div 3
123 Trap!,Tofu Wolf,-99,4/3 Div 3,5,15,False,39,59,4/3 Div 3,5/2 Div 3
123 Trap!,Jiggy,-99,4/3 Div 3,15,12,True,39,63,4/3 Div 3,5/2 Div 3
SnakeCountryBromance,Shake and Bake,-99,5/2 Div 1,15,5,True,40,42,5/2 Div 1,5/2 Div 1
SnakeCountryBromance,SHRedline,-99,5/2 Div 1,15,8,True,40,51,5/2 Div 1,5/2 Div 2
Stonecutters,Shake and Bake,-99,5/2 Div 1,13,11,True,41,42,5/2 Div 1,5/2 Div 1
Stonecutters,Bacon,-99,5/2 Div 1,15,7,True,41,48,5/2 Div 1,5/2 Div 2
Stonecutters,Hucky McThrowandcatch,-99,5/2 Div 1,15,7,True,41,50,5/2 Div 1,5/2 Div 2
Stonecutters,JuJu Hex,-99,5/2 Div 1,15,13,True,41,43,5/2 Div 1,5/2 Div 2
Stonecutters,Iron Squids,-99,5/2 Div 1,1,0,True,41,53,5/2 Div 1,5/2 Div 2
Stonecutters,Get Flat Ultimate,-99,5/2 Div 1,15,3,True,41,49,5/2 Div 1,5/2 Div 2
Stonecutters,Maverick,-99,5/2 Div 1,13,9,True,41,46,5/2 Div 1,5/2 Div 2
Shake and Bake,Pink Flamingos,-99,5/2 Div 1,9,15,False,42,44,5/2 Div 1,5/2 Div 2
Shake and Bake,The Funky Bunch,-99,5/2 Div 1,11,15,False,42,52,5/2 Div 1,5/2 Div 2
Shake and Bake,Maverick,-99,5/2 Div 1,0,0,False,42,46,5/2 Div 1,5/2 Div 2
Shake and Bake,SHRedline,-99,5/2 Div 1,10,15,False,42,51,5/2 Div 1,5/2 Div 2
Shake and Bake,Iron Squids,-99,5/2 Div 1,13,10,True,42,53,5/2 Div 1,5/2 Div 2
JuJu Hex,Get Flat Ultimate,-99,5/2 Div 2,11,14,False,43,49,5/2 Div 2,5/2 Div 2
JuJu Hex,SIR!,-99,5/2 Div 2,15,3,True,43,64,5/2 Div 2,5/2 Div 3
JuJu Hex,Flying Salsa,-99,5/2 Div 2,15,6,True,43,56,5/2 Div 2,5/2 Div 3
JuJu Hex,Baba Yaga,-99,5/2 Div 2,15,11,True,43,45,5/2 Div 2,5/2 Div 2
JuJu Hex,M.O.B.,-99,5/2 Div 2,15,3,True,43,65,5/2 Div 2,5/2 Div 3
JuJu Hex,Baba Yaga,-99,5/2 Div 2,15,11,True,43,45,5/2 Div 2,5/2 Div 2
JuJu Hex,Bacon,-99,5/2 Div 2,15,8,True,43,48,5/2 Div 2,5/2 Div 2
JuJu Hex,Get Flat Ultimate,-99,5/2 Div 2,15,8,True,43,49,5/2 Div 2,5/2 Div 2
JuJu Hex,Granite State Grass Stains,-99,5/2 Div 2,15,10,True,43,55,5/2 Div 2,5/2 Div 3
JuJu Hex,Tofu Wolf,-99,5/2 Div 2,15,4,True,43,59,5/2 Div 2,5/2 Div 3
JuJu Hex,SIR!,-99,5/2 Div 2,15,14,True,43,64,5/2 Div 2,5/2 Div 3
JuJu Hex,Flying Salsa,-99,5/2 Div 2,15,7,True,43,56,5/2 Div 2,5/2 Div 3
Pink Flamingos,Rabbit Disc,-99,5/2 Div 2,17,12,True,44,54,5/2 Div 2,5/2 Div 3
Pink Flamingos,Get Flat Ultimate,-99,5/2 Div 2,15,9,True,44,49,5/2 Div 2,5/2 Div 2
Pink Flamingos,The Funky Bunch,-99,5/2 Div 2,15,7,True,44,52,5/2 Div 2,5/2 Div 2
Pink Flamingos,Bacon,-99,5/2 Div 2,15,13,True,44,48,5/2 Div 2,5/2 Div 2
Pink Flamingos,Iron Squids,-99,5/2 Div 2,15,10,True,44,53,5/2 Div 2,5/2 Div 2
Pink Flamingos,Maverick,-99,5/2 Div 2,10,15,False,44,46,5/2 Div 2,5/2 Div 2
Pink Flamingos,Demons,-99,5/2 Div 2,15,11,True,44,57,5/2 Div 2,5/2 Div 3
Pink Flamingos,SHRedline,-99,5/2 Div 2,15,7,True,44,51,5/2 Div 2,5/2 Div 2
Pink Flamingos,Hippos,-99,5/2 Div 2,15,8,True,44,47,5/2 Div 2,5/2 Div 2
Baba Yaga,Hucky McThrowandcatch,-99,5/2 Div 2,15,12,True,45,50,5/2 Div 2,5/2 Div 2
Baba Yaga,Flying Salsa,-99,5/2 Div 2,15,10,True,45,56,5/2 Div 2,5/2 Div 3
Baba Yaga,Bacon,-99,5/2 Div 2,15,8,True,45,48,5/2 Div 2,5/2 Div 2
Baba Yaga,Demons,-99,5/2 Div 2,15,11,True,45,57,5/2 Div 2,5/2 Div 3
Baba Yaga,Iron Squids,-99,5/2 Div 2,15,10,True,45,53,5/2 Div 2,5/2 Div 2
Baba Yaga,Get Flat Ultimate,-99,5/2 Div 2,15,8,True,45,49,5/2 Div 2,5/2 Div 2
Maverick,SHRedline,-99,5/2 Div 2,14,8,True,46,51,5/2 Div 2,5/2 Div 2
Maverick,Alpha No Beta,-99,5/2 Div 2,15,6,True,46,58,5/2 Div 2,5/2 Div 3
Maverick,Tofu Wolf,-99,5/2 Div 2,15,11,True,46,59,5/2 Div 2,5/2 Div 3
Maverick,Hippos,-99,5/2 Div 2,15,12,True,46,47,5/2 Div 2,5/2 Div 2
Maverick,Hucky McThrowandcatch,-99,5/2 Div 2,15,8,True,46,50,5/2 Div 2,5/2 Div 2
Maverick,Iron Squids,-99,5/2 Div 2,15,8,True,46,53,5/2 Div 2,5/2 Div 2
Maverick,Flying Salsa,-99,5/2 Div 2,15,10,True,46,56,5/2 Div 2,5/2 Div 3
Maverick,Bacon,-99,5/2 Div 2,13,15,False,46,48,5/2 Div 2,5/2 Div 2
Hippos,M.O.B.,-99,5/2 Div 2,15,10,True,47,65,5/2 Div 2,5/2 Div 3
Hippos,THEM!,-99,5/2 Div 2,1,0,True,47,62,5/2 Div 2,5/2 Div 3
Hippos,SHRedline,-99,5/2 Div 2,15,13,True,47,51,5/2 Div 2,5/2 Div 2
Hippos,SIR!,-99,5/2 Div 2,15,9,True,47,64,5/2 Div 2,5/2 Div 3
Hippos,Granite State Grass Stains,-99,5/2 Div 2,15,10,True,47,55,5/2 Div 2,5/2 Div 3
Hippos,The Funky Bunch,-99,5/2 Div 2,15,9,True,47,52,5/2 Div 2,5/2 Div 2
Hippos,Hucky McThrowandcatch,-99,5/2 Div 2,12,15,False,47,50,5/2 Div 2,5/2 Div 2
Hippos,Iron Squids,-99,5/2 Div 2,15,9,True,47,53,5/2 Div 2,5/2 Div 2
Hippos,SIR!,-99,5/2 Div 2,15,9,True,47,64,5/2 Div 2,5/2 Div 3
Hippos,Flying Salsa,-99,5/2 Div 2,15,7,True,47,56,5/2 Div 2,5/2 Div 3
Bacon,M.O.B.,-99,5/2 Div 2,15,10,True,48,65,5/2 Div 2,5/2 Div 3
Bacon,SIR!,-99,5/2 Div 2,15,6,True,48,64,5/2 Div 2,5/2 Div 3
Bacon,SIR!,-99,5/2 Div 2,17,15,True,48,64,5/2 Div 2,5/2 Div 3
Bacon,THEM!,-99,5/2 Div 2,15,6,True,48,62,5/2 Div 2,5/2 Div 3
Bacon,Get Flat Ultimate,-99,5/2 Div 2,15,10,True,48,49,5/2 Div 2,5/2 Div 2
Bacon,Flying Salsa,-99,5/2 Div 2,15,5,True,48,56,5/2 Div 2,5/2 Div 3
Get Flat Ultimate,Flying Salsa,-99,5/2 Div 2,15,10,True,49,56,5/2 Div 2,5/2 Div 3
Get Flat Ultimate,M.O.B.,-99,5/2 Div 2,15,3,True,49,65,5/2 Div 2,5/2 Div 3
Get Flat Ultimate,Spam,-99,5/2 Div 2,15,5,True,49,60,5/2 Div 2,5/2 Div 3
Get Flat Ultimate,Iron Squids,-99,5/2 Div 2,15,11,True,49,53,5/2 Div 2,5/2 Div 2
Get Flat Ultimate,SIR!,-99,5/2 Div 2,15,11,True,49,64,5/2 Div 2,5/2 Div 3
Get Flat Ultimate,Killer Bees,-99,5/2 Div 2,15,6,True,49,61,5/2 Div 2,5/2 Div 3
Get Flat Ultimate,Hucky McThrowandcatch,-99,5/2 Div 2,8,15,False,49,50,5/2 Div 2,5/2 Div 2
Get Flat Ultimate,SHRedline,-99,5/2 Div 2,10,15,False,49,51,5/2 Div 2,5/2 Div 2
Get Flat Ultimate,THEM!,-99,5/2 Div 2,15,8,True,49,62,5/2 Div 2,5/2 Div 3
Get Flat Ultimate,Granite State Grass Stains,-99,5/2 Div 2,6,15,False,49,55,5/2 Div 2,5/2 Div 3
Get Flat Ultimate,Rabbit Disc,-99,5/2 Div 2,13,12,True,49,54,5/2 Div 2,5/2 Div 3
Hucky McThrowandcatch,SHRedline,-99,5/2 Div 2,15,9,True,50,51,5/2 Div 2,5/2 Div 2
Hucky McThrowandcatch,Iron Squids,-99,5/2 Div 2,14,12,True,50,53,5/2 Div 2,5/2 Div 2
Hucky McThrowandcatch,The Funky Bunch,-99,5/2 Div 2,15,9,True,50,52,5/2 Div 2,5/2 Div 2
SHRedline,Iron Squids,-99,5/2 Div 2,15,14,True,51,53,5/2 Div 2,5/2 Div 2
SHRedline,The Funky Bunch,-99,5/2 Div 2,15,7,True,51,52,5/2 Div 2,5/2 Div 2
SHRedline,Spam,-99,5/2 Div 2,15,3,True,51,60,5/2 Div 2,5/2 Div 3
The Funky Bunch,Demons,-99,5/2 Div 2,15,13,True,52,57,5/2 Div 2,5/2 Div 3
The Funky Bunch,Rabbit Disc,-99,5/2 Div 2,15,13,True,52,54,5/2 Div 2,5/2 Div 3
The Funky Bunch,Rabbit Disc,-99,5/2 Div 2,13,15,False,52,54,5/2 Div 2,5/2 Div 3
Iron Squids,Flying Salsa,-99,5/2 Div 2,11,15,False,53,56,5/2 Div 2,5/2 Div 3
Iron Squids,Tofu Wolf,-99,5/2 Div 2,15,10,True,53,59,5/2 Div 2,5/2 Div 3
Rabbit Disc,Spam,-99,5/2 Div 3,14,11,True,54,60,5/2 Div 3,5/2 Div 3
Rabbit Disc,Granite State Grass Stains,-99,5/2 Div 3,9,15,False,54,55,5/2 Div 3,5/2 Div 3
Rabbit Disc,THEM!,-99,5/2 Div 3,15,9,True,54,62,5/2 Div 3,5/2 Div 3
Rabbit Disc,Tofu Wolf,-99,5/2 Div 3,15,11,True,54,59,5/2 Div 3,5/2 Div 3
Rabbit Disc,Spawning Alewives,-99,5/2 Div 3,15,6,True,54,66,5/2 Div 3,5/2 Div 3
Rabbit Disc,SIR!,-99,5/2 Div 3,9,15,False,54,64,5/2 Div 3,5/2 Div 3
Rabbit Disc,Spawning Alewives,-99,5/2 Div 3,15,7,True,54,66,5/2 Div 3,5/2 Div 3
Rabbit Disc,Jiggy,-99,5/2 Div 3,12,10,True,54,63,5/2 Div 3,5/2 Div 3
Rabbit Disc,Flying Salsa,-99,5/2 Div 3,12,13,False,54,56,5/2 Div 3,5/2 Div 3
Rabbit Disc,Alpha No Beta,-99,5/2 Div 3,11,13,False,54,58,5/2 Div 3,5/2 Div 3
Rabbit Disc,M.O.B.,-99,5/2 Div 3,15,6,True,54,65,5/2 Div 3,5/2 Div 3
Granite State Grass Stains,Alpha No Beta,-99,5/2 Div 3,15,7,True,55,58,5/2 Div 3,5/2 Div 3
Granite State Grass Stains,THEM!,-99,5/2 Div 3,1,0,True,55,62,5/2 Div 3,5/2 Div 3
Granite State Grass Stains,Flying Salsa,-99,5/2 Div 3,14,16,False,55,56,5/2 Div 3,5/2 Div 3
Granite State Grass Stains,Spawning Alewives,-99,5/2 Div 3,0,1,False,55,66,5/2 Div 3,5/2 Div 3
Granite State Grass Stains,Demons,-99,5/2 Div 3,15,7,True,55,57,5/2 Div 3,5/2 Div 3
Granite State Grass Stains,Spam,-99,5/2 Div 3,15,12,True,55,60,5/2 Div 3,5/2 Div 3
Flying Salsa,THEM!,-99,5/2 Div 3,15,4,True,56,62,5/2 Div 3,5/2 Div 3
Flying Salsa,M.O.B.,-99,5/2 Div 3,15,10,True,56,65,5/2 Div 3,5/2 Div 3
Flying Salsa,Spam,-99,5/2 Div 3,15,6,True,56,60,5/2 Div 3,5/2 Div 3
Flying Salsa,SIR!,-99,5/2 Div 3,15,6,True,56,64,5/2 Div 3,5/2 Div 3
Flying Salsa,Alpha No Beta,-99,5/2 Div 3,15,10,True,56,58,5/2 Div 3,5/2 Div 3
Flying Salsa,Spawning Alewives,-99,5/2 Div 3,15,8,True,56,66,5/2 Div 3,5/2 Div 3
Flying Salsa,Tofu Wolf,-99,5/2 Div 3,15,13,True,56,59,5/2 Div 3,5/2 Div 3
Flying Salsa,Killer Bees,-99,5/2 Div 3,15,7,True,56,61,5/2 Div 3,5/2 Div 3
Flying Salsa,Demons,-99,5/2 Div 3,15,11,True,56,57,5/2 Div 3,5/2 Div 3
Demons,Alpha No Beta,-99,5/2 Div 3,15,8,True,57,58,5/2 Div 3,5/2 Div 3
Demons,SIR!,-99,5/2 Div 3,15,9,True,57,64,5/2 Div 3,5/2 Div 3
Demons,Killer Bees,-99,5/2 Div 3,15,11,True,57,61,5/2 Div 3,5/2 Div 3
Demons,Spawning Alewives,-99,5/2 Div 3,15,1,True,57,66,5/2 Div 3,5/2 Div 3
Demons,Spam,-99,5/2 Div 3,13,14,False,57,60,5/2 Div 3,5/2 Div 3
Alpha No Beta,Jiggy,-99,5/2 Div 3,11,14,False,58,63,5/2 Div 3,5/2 Div 3
Alpha No Beta,THEM!,-99,5/2 Div 3,4,15,False,58,62,5/2 Div 3,5/2 Div 3
Alpha No Beta,Spam,-99,5/2 Div 3,15,7,True,58,60,5/2 Div 3,5/2 Div 3
Alpha No Beta,Spawning Alewives,-99,5/2 Div 3,15,5,True,58,66,5/2 Div 3,5/2 Div 3
Alpha No Beta,Jiggy,-99,5/2 Div 3,15,8,True,58,63,5/2 Div 3,5/2 Div 3
